datetime,eq,pnl
2025-08-14 11:18:00+05:30,2.1947073965948523,7.499848237106926
2025-08-14 11:21:00+05:30,53.187689739113864,50.992982342519014
2025-08-14 11:24:00+05:30,185.14067224922331,131.95298251010945
2025-08-14 11:27:00+05:30,198.64018028467788,13.499508035454571
2025-08-14 11:30:00+05:30,161.13638412334123,-37.50379616133665
2025-08-14 11:33:00+05:30,243.6180125623116,82.48162843897039
2025-08-14 11:36:00+05:30,131.08384295960343,-112.53416960270818
2025-08-14 11:39:00+05:30,282.3243649429677,151.24052198336423
2025-08-14 11:42:00+05:30,237.32983429432494,-44.99453064864276
2025-08-14 11:45:00+05:30,222.33044207388488,-14.999392220440058
2025-08-14 11:48:00+05:30,171.33746829046777,-50.99297378341711
2025-08-14 11:51:00+05:30,270.36394788978373,99.02647959931599
2025-08-14 11:54:00+05:30,402.41101014515897,132.04706225537524
2025-08-14 11:57:00+05:30,327.4261978653955,-74.98481227976345
2025-08-14 12:00:00+05:30,387.4359199750836,60.00972210968809
2025-08-14 12:03:00+05:30,366.43711074056205,-20.998809234521573
2025-08-14 12:06:00+05:30,387.34586079611427,20.90875005555222
2025-08-14 12:09:00+05:30,496.81349504104946,109.46763424493523
2025-08-14 12:12:00+05:30,628.7664478439686,131.9529528029192
2025-08-14 12:15:00+05:30,538.7445689315875,-90.02187891238108
2025-08-14 12:18:00+05:30,505.7416281482809,-33.00294078330666
2025-08-14 12:21:00+05:30,393.20745370162786,-112.534174446653
2025-08-14 12:24:00+05:30,441.20123432276654,47.99378062113867
2025-08-14 12:27:00+05:30,342.1747742396743,-99.02646008309222
2025-08-14 12:30:00+05:30,274.6624768679528,-67.5122973717215
2025-08-14 12:33:00+05:30,366.1398841839353,91.47740731598248
2025-08-14 12:36:00+05:30,243.09904819187705,-123.04083599205826
2025-08-14 12:39:00+05:30,318.083870307063,74.98482211518598
2025-08-14 12:42:00+05:30,362.90599141467266,44.82212110760962
2025-08-14 12:45:00+05:30,298.4172239795951,-64.48876743507753
2025-08-14 12:48:00+05:30,407.8895202331613,109.47229625356618
2025-08-14 12:51:00+05:30,377.88709128006246,-30.002428953098814
2025-08-14 12:54:00+05:30,166.26637601130918,-211.6207152687533
2025-08-14 12:57:00+05:30,92.75180571663257,-73.5145702946766
2025-08-14 13:00:00+05:30,212.7129754775643,119.96116976093172
2025-08-14 13:03:00+05:30,83.66808775758648,-129.04488771997782
2025-08-14 13:06:00+05:30,227.61217357030782,143.94408581272134
2025-08-14 13:09:00+05:30,152.59699998450145,-75.01517358580637
2025-08-14 13:12:00+05:30,196.09189662274275,43.49489663824131
2025-08-14 13:15:00+05:30,244.08568205001566,47.99378542727291
2025-08-14 13:18:00+05:30,377.5376039208012,133.45192187078553
2025-08-14 13:21:00+05:30,437.52788889489466,59.99028497409348
2025-08-14 13:24:00+05:30,425.5275002309733,-12.000388663921324
2025-08-14 13:27:00+05:30,497.5135087813125,71.9860085503392
2025-08-14 13:30:00+05:30,560.5027944955921,62.98928571427962
2025-08-14 13:33:00+05:30,515.4973270934739,-45.005467402118136
2025-08-14 13:36:00+05:30,362.43413160290464,-153.06319549056929
2025-08-14 13:39:00+05:30,362.43413160290464,-0.0
2025-08-14 13:42:00+05:30,362.43413160290464,-0.0
2025-08-14 13:45:00+05:30,414.9266938372553,52.492562234350636
2025-08-14 13:48:00+05:30,302.39253599256523,-112.53415784469007
2025-08-14 13:51:00+05:30,344.38777659314434,41.99524060057909
2025-08-14 13:54:00+05:30,345.88777052182616,1.4999939286818154
2025-08-14 13:57:00+05:30,422.3719788752236,76.48420835339743
2025-08-14 14:00:00+05:30,480.86274240709247,58.490763531868886
2025-08-14 14:03:00+05:30,525.7069004837355,44.84415807664297
2025-08-14 14:06:00+05:30,537.6207064912547,11.913806007519256
2025-08-14 14:09:00+05:30,476.11049588099735,-61.510210610257374
2025-08-14 14:12:00+05:30,591.5744883503329,115.4639924693356
2025-08-14 14:15:00+05:30,747.3512575980029,155.77676924767
2025-08-14 14:18:00+05:30,837.3731434269243,90.02188582892144
2025-08-14 14:21:00+05:30,733.9020803988763,-103.47106302804812
2025-08-14 14:24:00+05:30,786.4095279317308,52.50744753285459
2025-08-14 14:27:00+05:30,856.9229559045888,70.5134279728579
2025-08-14 14:30:00+05:30,694.9938450167829,-161.9291108878059
2025-08-14 14:33:00+05:30,809.0481508538049,114.0543058370221
2025-08-14 14:36:00+05:30,809.0481508538049,-0.0
2025-08-14 14:39:00+05:30,809.0481508538049,-0.0
2025-08-14 14:42:00+05:30,771.5443530008197,-37.50379785298526
2025-08-14 14:45:00+05:30,717.5364785704411,-54.007874430378585
2025-08-14 14:48:00+05:30,614.0075551932076,-103.5289233772335
2025-08-14 14:51:00+05:30,584.0051258467277,-30.002429346480007
2025-08-14 14:54:00+05:30,584.0051258467277,-0.0
2025-08-14 14:57:00+05:30,655.9911339438628,71.9860080971351
2025-08-14 15:00:00+05:30,733.9747096995058,77.98357575564296
2025-08-14 15:03:00+05:30,709.9731544140081,-24.00155528549759
2025-08-14 15:06:00+05:30,763.9652812911328,53.99212687712467
2025-08-14 15:09:00+05:30,733.9628509605756,-30.002430330557196
2025-08-14 15:12:00+05:30,801.4505484089321,67.48769744835663
2025-08-14 15:15:00+05:30,853.9431047679417,52.492556359009505
2025-08-14 15:18:00+05:30,808.9376351949978,-45.00546957294388
2025-08-14 15:21:00+05:30,853.9321662867421,44.994531091744314
2025-08-14 15:24:00+05:30,913.9224426014467,59.99027631470462
2025-08-14 15:27:00+05:30,1018.8926589884938,104.97021638704709
