datetime,eq,pnl
2025-08-14 11:18:00+05:30,-17.769449403777585,-10.503692725076654
2025-08-14 11:21:00+05:30,4.713600166810977,22.483049570588562
2025-08-14 11:24:00+05:30,-5.790094043082883,-10.50369420989386
2025-08-14 11:27:00+05:30,4.706213046300276,10.496307089383158
2025-08-14 11:30:00+05:30,3.2061376542613287,-1.5000753920389471
2025-08-14 11:33:00+05:30,19.697015676075743,16.490878021814414
2025-08-14 11:36:00+05:30,4.68947268100642,-15.007542995069324
2025-08-14 11:39:00+05:30,6.189397288964852,1.4999246079584325
2025-08-14 11:42:00+05:30,19.683290226889163,13.49389293792431
2025-08-14 11:45:00+05:30,28.6805747486604,8.997284521771238
2025-08-14 11:48:00+05:30,42.174463078641445,13.493888329981042
2025-08-14 11:51:00+05:30,18.155138434684204,-24.01932464395724
2025-08-14 11:54:00+05:30,12.153931616164172,-6.001206818520033
2025-08-14 11:57:00+05:30,-1.3521766740198995,-13.506108290184072
2025-08-14 12:00:00+05:30,-10.35489024185867,-9.00271356783877
2025-08-14 12:03:00+05:30,-31.369659658114514,-21.014769416255845
2025-08-14 12:06:00+05:30,-31.369659658114514,-0.0
2025-08-14 12:09:00+05:30,-35.87033736895595,-4.500677710841439
2025-08-14 12:12:00+05:30,-28.372219615605346,7.498117753350607
2025-08-14 12:15:00+05:30,-52.39149865969065,-24.0192790440853
2025-08-14 12:18:00+05:30,-76.41076222947103,-24.01926356978038
2025-08-14 12:21:00+05:30,-70.41196523698876,5.998796992482265
2025-08-14 12:24:00+05:30,-71.91204044004031,-1.5000752030515456
2025-08-14 12:27:00+05:30,-38.934546674061515,32.9774937659788
2025-08-14 12:30:00+05:30,-29.931835694599,9.002710979462517
2025-08-14 12:33:00+05:30,-28.43176041229411,1.5000752823048864
2025-08-14 12:36:00+05:30,-40.426942586338264,-11.995182174044151
2025-08-14 12:39:00+05:30,-40.426942586338264,0.0
2025-08-14 12:42:00+05:30,-53.9208425762951,-13.493899989956839
2025-08-14 12:45:00+05:30,-58.42016449100892,-4.499321914713816
2025-08-14 12:48:00+05:30,-40.40931349131082,18.0108509996981
2025-08-14 12:51:00+05:30,-32.90743077216047,7.501882719150349
2025-08-14 12:54:00+05:30,-7.38567200089037,25.521758771270097
2025-08-14 12:57:00+05:30,-4.385371098183795,3.000300902706575
2025-08-14 13:00:00+05:30,18.1315529816453,22.516924079829092
2025-08-14 13:03:00+05:30,19.631628143238242,1.5000751615929409
2025-08-14 13:06:00+05:30,-5.846651243475534,-25.478279386713776
2025-08-14 13:09:00+05:30,10.662450606983668,16.509101850459203
2025-08-14 13:12:00+05:30,-13.318303202161175,-23.980753809144844
2025-08-14 13:15:00+05:30,-4.315594534423031,9.002708667738144
2025-08-14 13:18:00+05:30,-7.315293661892371,-2.9996991274693396
2025-08-14 13:21:00+05:30,-55.2382625686143,-47.922968906721934
2025-08-14 13:24:00+05:30,-28.21385027205281,27.024412296561493
2025-08-14 13:27:00+05:30,-34.21264581556223,-5.998795543509426
2025-08-14 13:30:00+05:30,-52.201803530650835,-17.989157715088606
2025-08-14 13:33:00+05:30,-70.19095471096195,-17.989151180311115
2025-08-14 13:36:00+05:30,-49.1761793566553,21.014775354306654
2025-08-14 13:39:00+05:30,-43.174974053320355,6.001205303334944
2025-08-14 13:42:00+05:30,-20.6580278793875,22.516946173932855
2025-08-14 13:45:00+05:30,-26.656823725053265,-5.998795845665766
2025-08-14 13:48:00+05:30,-29.65652262604134,-2.9996989009880752
2025-08-14 13:51:00+05:30,-17.651704558290884,12.004818067750456
2025-08-14 13:54:00+05:30,-10.149823255929018,7.501881302361866
2025-08-14 13:57:00+05:30,-28.138989671818102,-17.989166415889084
2025-08-14 14:00:00+05:30,-11.629880969615144,16.50910870220296
2025-08-14 14:03:00+05:30,-34.112952645393335,-22.483071675778188
2025-08-14 14:06:00+05:30,-29.612275002588937,4.500677642804399
2025-08-14 14:09:00+05:30,-16.106177135588435,13.506097867000502
2025-08-14 14:12:00+05:30,-28.101361243146737,-11.995184107558302
2025-08-14 14:15:00+05:30,-49.086606651155876,-20.98524540800914
2025-08-14 14:18:00+05:30,-53.58592866803033,-4.4993220168744505
2025-08-14 14:21:00+05:30,-67.0798259004401,-13.493897232409768
2025-08-14 14:24:00+05:30,-79.07500177983542,-11.995175879395314
2025-08-14 14:27:00+05:30,-61.064143143198116,18.010858636637302
2025-08-14 14:30:00+05:30,-43.05329105316573,18.010852090032387
2025-08-14 14:33:00+05:30,-29.54719043054934,13.50610062261639
2025-08-14 14:36:00+05:30,-43.04109256355065,-13.493902133001308
2025-08-14 14:39:00+05:30,-67.02181158343224,-23.98071901988159
2025-08-14 14:42:00+05:30,-68.52173620654554,-1.4999246231132979
2025-08-14 14:45:00+05:30,-47.5069615947561,21.01477461178944
2025-08-14 14:48:00+05:30,-49.00688626707827,-1.4999246723221753
2025-08-14 14:51:00+05:30,-29.494155250608227,19.512731016470045
2025-08-14 14:54:00+05:30,-27.99407996830334,1.5000752823048864
2025-08-14 14:57:00+05:30,-27.99407996830334,0.0
2025-08-14 15:00:00+05:30,-33.99287551181276,-5.998795543509426
2025-08-14 15:03:00+05:30,-21.988056718519076,12.004818793293687
2025-08-14 15:06:00+05:30,-38.47894984446009,-16.490893125941017
2025-08-14 15:09:00+05:30,-45.977067219831156,-7.49811737537107
2025-08-14 15:12:00+05:30,-54.97435555969388,-8.997288339862726
2025-08-14 15:15:00+05:30,-53.47428021309712,1.500075346596763
2025-08-14 15:18:00+05:30,-38.46674593211904,15.007534280978078
2025-08-14 15:21:00+05:30,-98.34625795581493,-59.8795120236959
2025-08-14 15:24:00+05:30,-84.840145978354,13.506111977460936
2025-08-14 15:27:00+05:30,-78.83893922051172,6.001206757842279
