symbol,datetime,open,high,low,close,volume
BANKNIFTY25AUGFUT,2025-08-14 10:03:00+05:30,55535.6,55535.6,55511.2,55513.6,1435
BANKNIFTY25AUGFUT,2025-08-14 10:04:00+05:30,55513.6,55520.6,55500.0,55504.0,1470
BANKNIFTY25AUGFUT,2025-08-14 10:05:00+05:30,55504.0,55511.8,55499.0,55511.8,875
BANKNIFTY25AUGFUT,2025-08-14 10:06:00+05:30,55511.8,55529.6,55505.6,55508.8,1225
BANKNIFTY25AUGFUT,2025-08-14 10:07:00+05:30,55508.8,55523.8,55500.0,55523.8,315
BANKNIFTY25AUGFUT,2025-08-14 10:08:00+05:30,55523.8,55529.4,55514.2,55514.4,665
BANKNIFTY25AUGFUT,2025-08-14 10:09:00+05:30,55514.4,55530.0,55514.4,55523.6,350
BANKNIFTY25AUGFUT,2025-08-14 10:10:00+05:30,55523.6,55524.4,55506.4,55512.6,1050
BANKNIFTY25AUGFUT,2025-08-14 10:11:00+05:30,55512.6,55530.2,55512.6,55520.4,665
BANKNIFTY25AUGFUT,2025-08-14 10:12:00+05:30,55520.4,55532.0,55515.2,55527.0,1295
BANKNIFTY25AUGFUT,2025-08-14 10:13:00+05:30,55527.0,55531.0,55518.6,55531.0,665
BANKNIFTY25AUGFUT,2025-08-14 10:14:00+05:30,55531.0,55531.8,55519.0,55521.2,210
BANKNIFTY25AUGFUT,2025-08-14 10:15:00+05:30,55530.0,55534.0,55513.2,55513.2,735
BANKNIFTY25AUGFUT,2025-08-14 10:16:00+05:30,55513.2,55540.0,55513.0,55540.0,1610
BANKNIFTY25AUGFUT,2025-08-14 10:17:00+05:30,55540.0,55549.0,55530.0,55542.0,875
BANKNIFTY25AUGFUT,2025-08-14 10:18:00+05:30,55542.0,55549.8,55542.0,55547.0,385
BANKNIFTY25AUGFUT,2025-08-14 10:19:00+05:30,55547.0,55568.0,55547.0,55564.0,2135
BANKNIFTY25AUGFUT,2025-08-14 10:20:00+05:30,55564.0,55568.2,55550.0,55550.0,2030
BANKNIFTY25AUGFUT,2025-08-14 10:21:00+05:30,55550.0,55585.0,55547.8,55570.2,4375
BANKNIFTY25AUGFUT,2025-08-14 10:22:00+05:30,55570.2,55595.0,55570.2,55591.0,5565
BANKNIFTY25AUGFUT,2025-08-14 10:23:00+05:30,55591.0,55599.0,55572.8,55587.4,3115
BANKNIFTY25AUGFUT,2025-08-14 10:24:00+05:30,55587.4,55590.6,55566.6,55573.0,1575
BANKNIFTY25AUGFUT,2025-08-14 10:25:00+05:30,55573.0,55590.0,55569.8,55590.0,2100
BANKNIFTY25AUGFUT,2025-08-14 10:26:00+05:30,55590.0,55624.0,55579.2,55602.2,12950
BANKNIFTY25AUGFUT,2025-08-14 10:27:00+05:30,55590.6,55611.2,55577.4,55579.4,4375
BANKNIFTY25AUGFUT,2025-08-14 10:28:00+05:30,55579.4,55594.8,55570.0,55571.4,1645
BANKNIFTY25AUGFUT,2025-08-14 10:29:00+05:30,55571.4,55584.0,55565.4,55570.0,2800
BANKNIFTY25AUGFUT,2025-08-14 10:30:00+05:30,55570.0,55579.0,55569.4,55575.2,1715
BANKNIFTY25AUGFUT,2025-08-14 10:31:00+05:30,55575.2,55575.8,55555.0,55555.0,1610
BANKNIFTY25AUGFUT,2025-08-14 10:32:00+05:30,55560.8,55569.8,55551.6,55557.4,1855
BANKNIFTY25AUGFUT,2025-08-14 10:33:00+05:30,55557.4,55563.2,55557.4,55558.0,770
BANKNIFTY25AUGFUT,2025-08-14 10:34:00+05:30,55558.0,55570.0,55558.0,55570.0,280
BANKNIFTY25AUGFUT,2025-08-14 10:35:00+05:30,55570.0,55579.0,55570.0,55576.6,595
BANKNIFTY25AUGFUT,2025-08-14 10:36:00+05:30,55576.6,55578.2,55555.2,55555.8,840
BANKNIFTY25AUGFUT,2025-08-14 10:37:00+05:30,55555.8,55560.0,55551.4,55554.6,245
BANKNIFTY25AUGFUT,2025-08-14 10:38:00+05:30,55554.6,55555.0,55540.0,55555.0,1120
BANKNIFTY25AUGFUT,2025-08-14 10:39:00+05:30,55555.0,55567.0,55552.2,55564.2,560
BANKNIFTY25AUGFUT,2025-08-14 10:40:00+05:30,55564.2,55565.0,55545.0,55560.0,1680
BANKNIFTY25AUGFUT,2025-08-14 10:41:00+05:30,55560.0,55562.0,55555.4,55559.6,385
BANKNIFTY25AUGFUT,2025-08-14 10:42:00+05:30,55559.6,55565.0,55559.6,55562.0,350
BANKNIFTY25AUGFUT,2025-08-14 10:43:00+05:30,55562.0,55564.6,55554.6,55554.6,525
BANKNIFTY25AUGFUT,2025-08-14 10:44:00+05:30,55554.6,55557.8,55544.2,55544.2,490
BANKNIFTY25AUGFUT,2025-08-14 10:45:00+05:30,55544.2,55558.2,55544.2,55558.2,245
BANKNIFTY25AUGFUT,2025-08-14 10:46:00+05:30,55558.2,55558.2,55525.0,55525.0,980
BANKNIFTY25AUGFUT,2025-08-14 10:47:00+05:30,55525.0,55540.0,55525.0,55530.0,280
BANKNIFTY25AUGFUT,2025-08-14 10:48:00+05:30,55530.0,55534.0,55515.6,55519.8,2485
BANKNIFTY25AUGFUT,2025-08-14 10:49:00+05:30,55519.8,55531.0,55519.8,55531.0,315
BANKNIFTY25AUGFUT,2025-08-14 10:50:00+05:30,55531.0,55537.6,55526.4,55530.8,280
BANKNIFTY25AUGFUT,2025-08-14 10:51:00+05:30,55530.8,55530.8,55521.0,55524.4,350
BANKNIFTY25AUGFUT,2025-08-14 10:52:00+05:30,55524.4,55527.8,55514.0,55514.0,525
BANKNIFTY25AUGFUT,2025-08-14 10:53:00+05:30,55514.0,55519.8,55510.8,55511.0,420
BANKNIFTY25AUGFUT,2025-08-14 10:54:00+05:30,55510.0,55510.0,55478.2,55482.6,4340
BANKNIFTY25AUGFUT,2025-08-14 10:55:00+05:30,55482.6,55489.6,55467.2,55475.0,1715
BANKNIFTY25AUGFUT,2025-08-14 10:56:00+05:30,55475.0,55486.8,55465.0,55486.8,3605
BANKNIFTY25AUGFUT,2025-08-14 10:57:00+05:30,55486.8,55504.6,55477.8,55504.6,1575
BANKNIFTY25AUGFUT,2025-08-14 10:58:00+05:30,55504.6,55516.4,55504.6,55515.0,910
BANKNIFTY25AUGFUT,2025-08-14 10:59:00+05:30,55515.0,55516.0,55493.0,55496.0,1120
BANKNIFTY25AUGFUT,2025-08-14 11:00:00+05:30,55496.0,55507.2,55496.0,55507.2,910
BANKNIFTY25AUGFUT,2025-08-14 11:01:00+05:30,55507.2,55520.0,55507.2,55511.2,350
BANKNIFTY25AUGFUT,2025-08-14 11:02:00+05:30,55511.2,55518.0,55511.2,55518.0,70
BANKNIFTY25AUGFUT,2025-08-14 11:03:00+05:30,55518.0,55518.0,55516.0,55518.0,140
BANKNIFTY25AUGFUT,2025-08-14 11:04:00+05:30,55518.0,55520.0,55511.2,55520.0,210
BANKNIFTY25AUGFUT,2025-08-14 11:05:00+05:30,55520.0,55524.0,55520.0,55524.0,210
BANKNIFTY25AUGFUT,2025-08-14 11:06:00+05:30,55512.0,55512.0,55490.0,55500.6,560
BANKNIFTY25AUGFUT,2025-08-14 11:07:00+05:30,55500.6,55502.0,55490.0,55490.0,350
BANKNIFTY25AUGFUT,2025-08-14 11:08:00+05:30,55490.0,55497.8,55490.0,55497.8,35
BANKNIFTY25AUGFUT,2025-08-14 11:09:00+05:30,55497.8,55497.8,55485.0,55485.0,105
BANKNIFTY25AUGFUT,2025-08-14 11:10:00+05:30,55485.0,55491.8,55485.0,55491.4,455
BANKNIFTY25AUGFUT,2025-08-14 11:11:00+05:30,55491.4,55491.4,55475.0,55477.0,490
BANKNIFTY25AUGFUT,2025-08-14 11:12:00+05:30,55477.0,55477.0,55470.0,55475.0,945
BANKNIFTY25AUGFUT,2025-08-14 11:13:00+05:30,55475.0,55475.4,55463.6,55464.4,770
BANKNIFTY25AUGFUT,2025-08-14 11:14:00+05:30,55464.4,55470.0,55460.0,55467.8,1295
BANKNIFTY25AUGFUT,2025-08-14 11:15:00+05:30,55467.8,55494.4,55463.8,55494.4,1680
BANKNIFTY25AUGFUT,2025-08-14 11:16:00+05:30,55494.4,55494.4,55471.2,55483.8,1995
BANKNIFTY25AUGFUT,2025-08-14 11:17:00+05:30,55483.8,55494.4,55483.0,55494.4,420
BANKNIFTY25AUGFUT,2025-08-14 11:18:00+05:30,55494.4,55511.0,55492.0,55511.0,735
BANKNIFTY25AUGFUT,2025-08-14 11:19:00+05:30,55511.0,55511.0,55494.6,55494.6,140
BANKNIFTY25AUGFUT,2025-08-14 11:20:00+05:30,55503.0,55503.0,55497.0,55497.0,105
BANKNIFTY25AUGFUT,2025-08-14 11:21:00+05:30,55497.0,55520.0,55497.0,55510.2,1680
BANKNIFTY25AUGFUT,2025-08-14 11:22:00+05:30,55510.2,55510.2,55495.0,55507.4,490
BANKNIFTY25AUGFUT,2025-08-14 11:23:00+05:30,55507.4,55507.4,55481.0,55491.6,175
BANKNIFTY25AUGFUT,2025-08-14 11:24:00+05:30,55491.6,55491.6,55483.4,55484.0,245
BANKNIFTY25AUGFUT,2025-08-14 11:25:00+05:30,55484.0,55484.0,55466.0,55472.0,1750
BANKNIFTY25AUGFUT,2025-08-14 11:26:00+05:30,55472.0,55472.0,55467.8,55471.2,735
BANKNIFTY25AUGFUT,2025-08-14 11:27:00+05:30,55471.2,55471.2,55465.2,55471.2,210
BANKNIFTY25AUGFUT,2025-08-14 11:28:00+05:30,55471.2,55486.8,55471.2,55481.6,210
BANKNIFTY25AUGFUT,2025-08-14 11:29:00+05:30,55481.6,55481.6,55468.4,55479.4,350
BANKNIFTY25AUGFUT,2025-08-14 11:30:00+05:30,55479.4,55479.4,55460.0,55460.0,735
BANKNIFTY25AUGFUT,2025-08-14 11:31:00+05:30,55460.8,55469.6,55451.2,55469.0,1645
BANKNIFTY25AUGFUT,2025-08-14 11:32:00+05:30,55469.0,55475.0,55462.0,55474.6,385
BANKNIFTY25AUGFUT,2025-08-14 11:33:00+05:30,55474.6,55474.6,55456.6,55471.2,1085
BANKNIFTY25AUGFUT,2025-08-14 11:34:00+05:30,55471.2,55472.0,55455.0,55461.4,490
BANKNIFTY25AUGFUT,2025-08-14 11:35:00+05:30,55461.4,55472.0,55458.2,55463.0,1085
BANKNIFTY25AUGFUT,2025-08-14 11:36:00+05:30,55463.0,55490.0,55458.8,55480.0,1680
BANKNIFTY25AUGFUT,2025-08-14 11:37:00+05:30,55480.0,55480.0,55472.6,55472.6,455
BANKNIFTY25AUGFUT,2025-08-14 11:38:00+05:30,55472.6,55489.0,55472.6,55482.0,350
BANKNIFTY25AUGFUT,2025-08-14 11:39:00+05:30,55482.0,55483.6,55475.0,55475.0,385
BANKNIFTY25AUGFUT,2025-08-14 11:40:00+05:30,55475.0,55488.4,55475.0,55488.4,140
BANKNIFTY25AUGFUT,2025-08-14 11:41:00+05:30,55488.4,55488.4,55455.2,55455.2,525
BANKNIFTY25AUGFUT,2025-08-14 11:42:00+05:30,55455.2,55455.2,55430.2,55440.6,5075
BANKNIFTY25AUGFUT,2025-08-14 11:43:00+05:30,55440.6,55459.4,55420.6,55458.0,5670
BANKNIFTY25AUGFUT,2025-08-14 11:44:00+05:30,55444.4,55466.8,55444.4,55449.0,1470
BANKNIFTY25AUGFUT,2025-08-14 11:45:00+05:30,55449.0,55458.6,55440.0,55450.0,1505
BANKNIFTY25AUGFUT,2025-08-14 11:46:00+05:30,55450.0,55450.0,55435.2,55440.2,910
BANKNIFTY25AUGFUT,2025-08-14 11:47:00+05:30,55440.2,55442.6,55425.4,55434.4,700
BANKNIFTY25AUGFUT,2025-08-14 11:48:00+05:30,55434.4,55438.4,55419.0,55427.4,1750
BANKNIFTY25AUGFUT,2025-08-14 11:49:00+05:30,55427.4,55436.4,55417.2,55418.6,2800
BANKNIFTY25AUGFUT,2025-08-14 11:50:00+05:30,55418.6,55437.0,55413.2,55437.0,2380
BANKNIFTY25AUGFUT,2025-08-14 11:51:00+05:30,55437.0,55449.8,55429.8,55449.8,2030
BANKNIFTY25AUGFUT,2025-08-14 11:52:00+05:30,55449.8,55449.8,55433.4,55441.0,245
BANKNIFTY25AUGFUT,2025-08-14 11:53:00+05:30,55441.0,55455.4,55440.0,55455.4,420
BANKNIFTY25AUGFUT,2025-08-14 11:54:00+05:30,55455.4,55460.0,55450.0,55460.0,210
BANKNIFTY25AUGFUT,2025-08-14 11:55:00+05:30,55460.0,55476.8,55457.6,55471.6,1715
BANKNIFTY25AUGFUT,2025-08-14 11:56:00+05:30,55471.6,55473.2,55450.0,55460.0,455
BANKNIFTY25AUGFUT,2025-08-14 11:57:00+05:30,55460.0,55477.4,55460.0,55465.0,175
BANKNIFTY25AUGFUT,2025-08-14 11:58:00+05:30,55465.0,55465.0,55453.6,55457.0,700
BANKNIFTY25AUGFUT,2025-08-14 11:59:00+05:30,55457.0,55468.0,55457.0,55468.0,105
BANKNIFTY25AUGFUT,2025-08-14 12:00:00+05:30,55468.0,55499.4,55468.0,55499.4,1155
BANKNIFTY25AUGFUT,2025-08-14 12:01:00+05:30,55499.4,55505.2,55485.0,55497.6,1365
BANKNIFTY25AUGFUT,2025-08-14 12:02:00+05:30,55485.0,55498.6,55480.0,55480.0,875
BANKNIFTY25AUGFUT,2025-08-14 12:03:00+05:30,55480.0,55480.0,55461.0,55461.0,1155
BANKNIFTY25AUGFUT,2025-08-14 12:04:00+05:30,55461.0,55478.0,55461.0,55462.4,175
BANKNIFTY25AUGFUT,2025-08-14 12:05:00+05:30,55462.4,55470.0,55462.4,55469.0,105
BANKNIFTY25AUGFUT,2025-08-14 12:06:00+05:30,55469.0,55485.0,55469.0,55485.0,70
BANKNIFTY25AUGFUT,2025-08-14 12:07:00+05:30,55485.0,55489.8,55470.0,55474.8,280
BANKNIFTY25AUGFUT,2025-08-14 12:08:00+05:30,55474.8,55490.0,55474.8,55481.0,175
BANKNIFTY25AUGFUT,2025-08-14 12:09:00+05:30,55481.0,55495.0,55478.0,55495.0,560
BANKNIFTY25AUGFUT,2025-08-14 12:10:00+05:30,55495.0,55495.0,55489.8,55489.8,630
BANKNIFTY25AUGFUT,2025-08-14 12:11:00+05:30,55489.8,55500.0,55489.8,55495.8,665
BANKNIFTY25AUGFUT,2025-08-14 12:12:00+05:30,55495.8,55500.0,55490.6,55500.0,1925
BANKNIFTY25AUGFUT,2025-08-14 12:13:00+05:30,55500.0,55508.8,55490.2,55507.4,3150
BANKNIFTY25AUGFUT,2025-08-14 12:14:00+05:30,55507.4,55507.4,55492.0,55492.0,840
BANKNIFTY25AUGFUT,2025-08-14 12:15:00+05:30,55492.0,55507.0,55492.0,55504.2,490
BANKNIFTY25AUGFUT,2025-08-14 12:16:00+05:30,55504.2,55510.0,55504.2,55504.2,1050
BANKNIFTY25AUGFUT,2025-08-14 12:17:00+05:30,55504.2,55520.0,55504.2,55511.8,1855
BANKNIFTY25AUGFUT,2025-08-14 12:18:00+05:30,55511.8,55524.8,55511.8,55524.8,1190
BANKNIFTY25AUGFUT,2025-08-14 12:19:00+05:30,55524.8,55525.0,55515.0,55522.6,455
BANKNIFTY25AUGFUT,2025-08-14 12:20:00+05:30,55522.6,55539.8,55515.4,55539.8,2870
BANKNIFTY25AUGFUT,2025-08-14 12:21:00+05:30,55530.4,55536.0,55521.6,55524.0,1330
BANKNIFTY25AUGFUT,2025-08-14 12:22:00+05:30,55524.0,55539.0,55524.0,55535.0,280
BANKNIFTY25AUGFUT,2025-08-14 12:23:00+05:30,55535.0,55535.0,55528.0,55528.0,175
BANKNIFTY25AUGFUT,2025-08-14 12:24:00+05:30,55528.0,55530.0,55523.0,55525.6,455
BANKNIFTY25AUGFUT,2025-08-14 12:25:00+05:30,55525.6,55540.0,55525.6,55532.8,805
BANKNIFTY25AUGFUT,2025-08-14 12:26:00+05:30,55532.8,55542.0,55522.4,55540.0,770
BANKNIFTY25AUGFUT,2025-08-14 12:27:00+05:30,55540.0,55542.4,55532.6,55533.0,1015
BANKNIFTY25AUGFUT,2025-08-14 12:28:00+05:30,55533.0,55549.0,55533.0,55539.2,980
BANKNIFTY25AUGFUT,2025-08-14 12:29:00+05:30,55539.2,55541.0,55515.0,55522.0,1050
BANKNIFTY25AUGFUT,2025-08-14 12:30:00+05:30,55522.0,55540.8,55522.0,55540.0,770
BANKNIFTY25AUGFUT,2025-08-14 12:31:00+05:30,55540.0,55544.8,55537.2,55538.0,280
BANKNIFTY25AUGFUT,2025-08-14 12:32:00+05:30,55538.0,55541.8,55527.2,55527.2,1400
BANKNIFTY25AUGFUT,2025-08-14 12:33:00+05:30,55527.2,55540.0,55527.2,55532.4,175
BANKNIFTY25AUGFUT,2025-08-14 12:34:00+05:30,55532.4,55535.6,55521.4,55525.4,525
BANKNIFTY25AUGFUT,2025-08-14 12:35:00+05:30,55525.4,55536.0,55522.0,55536.0,525
BANKNIFTY25AUGFUT,2025-08-14 12:36:00+05:30,55536.0,55537.6,55522.0,55522.0,735
BANKNIFTY25AUGFUT,2025-08-14 12:37:00+05:30,55519.0,55529.8,55517.6,55529.8,105
BANKNIFTY25AUGFUT,2025-08-14 12:38:00+05:30,55529.8,55530.0,55525.0,55526.0,105
BANKNIFTY25AUGFUT,2025-08-14 12:39:00+05:30,55526.0,55530.0,55524.0,55530.0,140
BANKNIFTY25AUGFUT,2025-08-14 12:40:00+05:30,55530.0,55530.0,55523.0,55523.0,315
BANKNIFTY25AUGFUT,2025-08-14 12:41:00+05:30,55523.0,55536.0,55523.0,55524.8,455
BANKNIFTY25AUGFUT,2025-08-14 12:42:00+05:30,55524.8,55530.0,55520.0,55530.0,175
BANKNIFTY25AUGFUT,2025-08-14 12:43:00+05:30,55530.0,55530.0,55510.0,55512.2,630
BANKNIFTY25AUGFUT,2025-08-14 12:44:00+05:30,55512.2,55524.0,55512.2,55524.0,140
BANKNIFTY25AUGFUT,2025-08-14 12:45:00+05:30,55524.0,55524.0,55505.0,55505.0,35
BANKNIFTY25AUGFUT,2025-08-14 12:46:00+05:30,55505.0,55514.6,55505.0,55512.6,490
BANKNIFTY25AUGFUT,2025-08-14 12:47:00+05:30,55512.6,55515.6,55502.0,55515.6,700
BANKNIFTY25AUGFUT,2025-08-14 12:48:00+05:30,55515.6,55519.6,55502.0,55519.6,805
BANKNIFTY25AUGFUT,2025-08-14 12:49:00+05:30,55519.6,55519.8,55515.4,55519.8,140
BANKNIFTY25AUGFUT,2025-08-14 12:50:00+05:30,55519.2,55525.0,55519.2,55525.0,420
BANKNIFTY25AUGFUT,2025-08-14 12:51:00+05:30,55525.0,55530.0,55525.0,55529.2,525
BANKNIFTY25AUGFUT,2025-08-14 12:52:00+05:30,55529.2,55537.8,55529.2,55535.0,455
BANKNIFTY25AUGFUT,2025-08-14 12:53:00+05:30,55535.0,55540.0,55535.0,55540.0,560
BANKNIFTY25AUGFUT,2025-08-14 12:54:00+05:30,55540.0,55545.0,55540.0,55543.0,595
BANKNIFTY25AUGFUT,2025-08-14 12:55:00+05:30,55543.0,55560.0,55543.0,55557.8,1960
BANKNIFTY25AUGFUT,2025-08-14 12:56:00+05:30,55557.8,55569.0,55557.8,55569.0,5740
BANKNIFTY25AUGFUT,2025-08-14 12:57:00+05:30,55569.0,55574.0,55568.8,55571.8,2765
BANKNIFTY25AUGFUT,2025-08-14 12:58:00+05:30,55571.8,55575.0,55569.8,55575.0,1085
BANKNIFTY25AUGFUT,2025-08-14 12:59:00+05:30,55575.0,55583.0,55573.8,55583.0,8680
BANKNIFTY25AUGFUT,2025-08-14 13:00:00+05:30,55583.0,55589.0,55581.8,55587.6,7350
BANKNIFTY25AUGFUT,2025-08-14 13:01:00+05:30,55587.6,55587.6,55581.6,55585.0,4165
BANKNIFTY25AUGFUT,2025-08-14 13:02:00+05:30,55585.0,55589.0,55585.0,55589.0,2065
BANKNIFTY25AUGFUT,2025-08-14 13:03:00+05:30,55586.8,55589.0,55585.8,55585.8,2275
BANKNIFTY25AUGFUT,2025-08-14 13:04:00+05:30,55585.8,55588.0,55575.4,55580.2,1785
BANKNIFTY25AUGFUT,2025-08-14 13:05:00+05:30,55580.2,55593.0,55580.2,55589.2,2975
BANKNIFTY25AUGFUT,2025-08-14 13:06:00+05:30,55589.2,55593.0,55572.8,55572.8,1050
BANKNIFTY25AUGFUT,2025-08-14 13:07:00+05:30,55572.8,55579.0,55570.0,55570.0,910
BANKNIFTY25AUGFUT,2025-08-14 13:08:00+05:30,55570.0,55570.0,55550.8,55551.6,2870
BANKNIFTY25AUGFUT,2025-08-14 13:09:00+05:30,55551.6,55569.0,55551.6,55569.0,665
BANKNIFTY25AUGFUT,2025-08-14 13:10:00+05:30,55569.0,55569.0,55556.6,55560.0,840
BANKNIFTY25AUGFUT,2025-08-14 13:11:00+05:30,55560.0,55564.0,55557.0,55557.0,595
BANKNIFTY25AUGFUT,2025-08-14 13:12:00+05:30,55557.0,55557.2,55554.4,55555.6,245
BANKNIFTY25AUGFUT,2025-08-14 13:13:00+05:30,55555.6,55556.8,55547.4,55548.0,455
BANKNIFTY25AUGFUT,2025-08-14 13:14:00+05:30,55548.0,55559.6,55548.0,55559.6,280
BANKNIFTY25AUGFUT,2025-08-14 13:15:00+05:30,55559.6,55559.6,55549.6,55553.8,1680
BANKNIFTY25AUGFUT,2025-08-14 13:16:00+05:30,55553.8,55578.0,55552.4,55554.8,2905
BANKNIFTY25AUGFUT,2025-08-14 13:17:00+05:30,55554.8,55563.0,55546.8,55546.8,490
BANKNIFTY25AUGFUT,2025-08-14 13:18:00+05:30,55546.8,55548.2,55540.0,55540.0,595
BANKNIFTY25AUGFUT,2025-08-14 13:19:00+05:30,55540.0,55540.6,55530.0,55530.0,490
BANKNIFTY25AUGFUT,2025-08-14 13:20:00+05:30,55530.0,55535.0,55527.0,55532.6,280
BANKNIFTY25AUGFUT,2025-08-14 13:21:00+05:30,55525.6,55525.6,55505.2,55517.2,1260
BANKNIFTY25AUGFUT,2025-08-14 13:22:00+05:30,55517.2,55526.8,55515.0,55515.0,805
BANKNIFTY25AUGFUT,2025-08-14 13:23:00+05:30,55519.2,55519.2,55502.2,55502.2,1015
BANKNIFTY25AUGFUT,2025-08-14 13:24:00+05:30,55502.2,55515.0,55500.0,55508.6,1365
BANKNIFTY25AUGFUT,2025-08-14 13:25:00+05:30,55508.6,55508.6,55508.0,55508.0,175
